,time,date,month.year,site,transect.number,meter,side,Acerv,WBDint,WBD,Timepoint,Timepoint1
1172,Summer16,7/1/2016,16-Jul,Sebastian,1,8,R,1,2,1,T3,T3: Summer16
1173,Summer16,7/1/2016,16-Jul,Sebastian,1,9,R,1,1,1,T3,T3: Summer16
1174,Summer16,7/1/2016,16-Jul,Sebastian,1,10,R,1,0,0,T3,T3: Summer16
1175,Summer16,7/1/2016,16-Jul,Sebastian,1,11,R,1,1,1,T3,T3: Summer16
1176,Summer16,7/1/2016,16-Jul,Sebastian,1,12,R,1,2,1,T3,T3: Summer16
1177,Summer16,7/1/2016,16-Jul,Sebastian,1,13,R,1,1,1,T3,T3: Summer16
1178,Summer16,7/1/2016,16-Jul,Sebastian,1,14,R,1,0,0,T3,T3: Summer16
1179,Summer16,7/1/2016,16-Jul,Sebastian,1,15,R,1,0,0,T3,T3: Summer16
1180,Summer16,7/1/2016,16-Jul,Sebastian,1,16,R,1,4,1,T3,T3: Summer16
1181,Summer16,7/1/2016,16-Jul,Sebastian,1,17,R,1,1,1,T3,T3: Summer16
1182,Summer16,7/1/2016,16-Jul,Sebastian,1,18,R,1,0,0,T3,T3: Summer16
1183,Summer16,7/1/2016,16-Jul,Sebastian,1,19,R,0,0,0,T3,T3: Summer16
1184,Summer16,7/1/2016,16-Jul,Sebastian,1,20,R,0,0,0,T3,T3: Summer16
1185,Summer16,7/1/2016,16-Jul,Sebastian,1,21,R,0,0,0,T3,T3: Summer16
1186,Summer16,7/1/2016,16-Jul,Sebastian,1,22,R,1,0,0,T3,T3: Summer16
1187,Summer16,7/1/2016,16-Jul,Sebastian,1,23,R,1,0,0,T3,T3: Summer16
1188,Summer16,7/1/2016,16-Jul,Sebastian,1,24,R,1,0,0,T3,T3: Summer16
1189,Summer16,7/1/2016,16-Jul,Sebastian,1,25,R,1,1,1,T3,T3: Summer16
1190,Summer16,7/1/2016,16-Jul,Sebastian,1,26,R,1,0,0,T3,T3: Summer16
1191,Summer16,7/1/2016,16-Jul,Sebastian,1,27,R,1,0,0,T3,T3: Summer16
1192,Summer16,7/1/2016,16-Jul,Sebastian,1,28,R,1,0,0,T3,T3: Summer16
1193,Summer16,7/1/2016,16-Jul,Sebastian,1,29,R,1,3,1,T3,T3: Summer16
1194,Summer16,7/1/2016,16-Jul,Sebastian,1,30,R,1,0,0,T3,T3: Summer16
1195,Summer16,7/1/2016,16-Jul,Sebastian,1,31,R,1,0,0,T3,T3: Summer16
1196,Summer16,7/1/2016,16-Jul,Sebastian,1,32,R,1,2,1,T3,T3: Summer16
1197,Summer16,7/1/2016,16-Jul,Sebastian,1,33,R,1,0,0,T3,T3: Summer16
1198,Summer16,7/1/2016,16-Jul,Sebastian,1,34,R,0,0,0,T3,T3: Summer16
1199,Summer16,7/1/2016,16-Jul,Sebastian,1,35,R,0,0,0,T3,T3: Summer16
1200,Summer16,7/1/2016,16-Jul,Sebastian,1,36,R,0,0,0,T3,T3: Summer16
1201,Summer16,7/1/2016,16-Jul,Sebastian,1,37,R,0,0,0,T3,T3: Summer16
1202,Summer16,7/1/2016,16-Jul,Sebastian,1,38,R,0,0,0,T3,T3: Summer16
1203,Summer16,7/1/2016,16-Jul,Sebastian,1,39,R,1,0,0,T3,T3: Summer16
1204,Summer16,7/1/2016,16-Jul,Sebastian,1,40,R,0,0,0,T3,T3: Summer16
1205,Summer16,7/1/2016,16-Jul,CK4,1,0,R,1,0,0,T3,T3: Summer16
1206,Summer16,7/1/2016,16-Jul,CK4,1,1,R,0,0,0,T3,T3: Summer16
1207,Summer16,7/1/2016,16-Jul,CK4,1,2,R,0,0,0,T3,T3: Summer16
1208,Summer16,7/1/2016,16-Jul,CK4,1,3,R,0,0,0,T3,T3: Summer16
1209,Summer16,7/1/2016,16-Jul,CK4,1,4,R,0,0,0,T3,T3: Summer16
1210,Summer16,7/1/2016,16-Jul,CK4,1,5,R,0,0,0,T3,T3: Summer16
1211,Summer16,7/1/2016,16-Jul,CK4,1,6,R,0,0,0,T3,T3: Summer16
1212,Summer16,7/1/2016,16-Jul,CK4,1,7,R,0,0,0,T3,T3: Summer16
1213,Summer16,7/1/2016,16-Jul,CK4,1,8,R,1,2,1,T3,T3: Summer16
1214,Summer16,7/1/2016,16-Jul,CK4,1,9,R,1,1,1,T3,T3: Summer16
1215,Summer16,7/1/2016,16-Jul,CK4,1,10,R,1,2,1,T3,T3: Summer16
1216,Summer16,7/1/2016,16-Jul,CK4,1,11,R,1,0,0,T3,T3: Summer16
1217,Summer16,7/1/2016,16-Jul,CK4,1,12,R,1,0,0,T3,T3: Summer16
1218,Summer16,7/1/2016,16-Jul,CK4,1,13,R,1,1,1,T3,T3: Summer16
1219,Summer16,7/1/2016,16-Jul,CK4,1,14,R,1,1,1,T3,T3: Summer16
1220,Summer16,7/1/2016,16-Jul,CK4,1,15,R,1,2,1,T3,T3: Summer16
1221,Summer16,7/1/2016,16-Jul,CK4,1,16,R,1,0,0,T3,T3: Summer16
1222,Summer16,7/1/2016,16-Jul,CK4,1,17,R,1,2,1,T3,T3: Summer16
1223,Summer16,7/1/2016,16-Jul,CK4,1,18,R,1,0,0,T3,T3: Summer16
1224,Summer16,7/1/2016,16-Jul,CK4,1,19,R,1,4,1,T3,T3: Summer16
1225,Summer16,7/1/2016,16-Jul,CK4,1,20,R,1,1,1,T3,T3: Summer16
1226,Summer16,7/1/2016,16-Jul,CK4,1,21,R,1,1,1,T3,T3: Summer16
1227,Summer16,7/1/2016,16-Jul,CK4,1,22,R,1,1,1,T3,T3: Summer16
1228,Summer16,7/1/2016,16-Jul,CK4,1,23,R,1,0,0,T3,T3: Summer16
1229,Summer16,7/1/2016,16-Jul,CK4,1,24,R,1,2,1,T3,T3: Summer16
1230,Summer16,7/1/2016,16-Jul,CK4,1,25,R,1,0,0,T3,T3: Summer16
1231,Summer16,7/1/2016,16-Jul,CK4,1,26,R,1,1,1,T3,T3: Summer16
1232,Summer16,7/1/2016,16-Jul,CK4,1,27,R,1,1,1,T3,T3: Summer16
1233,Summer16,7/1/2016,16-Jul,CK4,1,28,R,1,0,0,T3,T3: Summer16
1234,Summer16,7/1/2016,16-Jul,CK4,1,29,R,1,0,0,T3,T3: Summer16
1235,Summer16,7/1/2016,16-Jul,CK4,1,30,R,1,0,0,T3,T3: Summer16
1236,Summer16,7/1/2016,16-Jul,CK4,1,31,R,1,2,1,T3,T3: Summer16
1237,Summer16,7/1/2016,16-Jul,CK4,1,32,R,1,3,1,T3,T3: Summer16
1238,Summer16,7/1/2016,16-Jul,CK4,1,33,R,1,0,0,T3,T3: Summer16
1239,Summer16,7/1/2016,16-Jul,CK4,1,34,R,0,0,0,T3,T3: Summer16
1240,Summer16,7/1/2016,16-Jul,CK4,1,35,R,0,0,0,T3,T3: Summer16
1241,Summer16,7/1/2016,16-Jul,CK4,1,36,R,0,0,0,T3,T3: Summer16
1242,Summer16,7/1/2016,16-Jul,CK4,1,37,R,0,0,0,T3,T3: Summer16
1243,Summer16,7/1/2016,16-Jul,CK4,1,38,R,0,0,0,T3,T3: Summer16
1244,Summer16,7/1/2016,16-Jul,CK4,1,39,R,1,1,1,T3,T3: Summer16
1245,Summer16,7/1/2016,16-Jul,CK4,1,40,R,1,0,0,T3,T3: Summer16
1246,Summer16,7/1/2016,16-Jul,CK4,1,41,R,1,0,0,T3,T3: Summer16
1247,Summer16,7/1/2016,16-Jul,CK4,1,42,R,1,2,1,T3,T3: Summer16
1248,Summer16,7/1/2016,16-Jul,CK4,1,43,R,1,0,0,T3,T3: Summer16
1249,Summer16,7/1/2016,16-Jul,CK4,1,44,R,1,2,1,T3,T3: Summer16
1250,Summer16,7/1/2016,16-Jul,CK4,1,45,R,1,0,0,T3,T3: Summer16
1251,Summer16,7/1/2016,16-Jul,CK4,1,46,R,0,0,0,T3,T3: Summer16
1252,Summer16,7/1/2016,16-Jul,CK4,1,47,R,0,0,0,T3,T3: Summer16
1253,Summer16,7/1/2016,16-Jul,CK4,1,48,R,0,0,0,T3,T3: Summer16
1254,Summer16,7/1/2016,16-Jul,CK4,1,49,R,0,0,0,T3,T3: Summer16
1255,Summer16,7/2/2016,16-Jul,CK14,1,0,R,1,0,0,T3,T3: Summer16
1256,Summer16,7/2/2016,16-Jul,CK14,1,1,R,1,0,0,T3,T3: Summer16
1257,Summer16,7/2/2016,16-Jul,CK14,1,2,R,1,0,0,T3,T3: Summer16
1258,Summer16,7/2/2016,16-Jul,CK14,1,3,R,1,1,1,T3,T3: Summer16
1259,Summer16,7/2/2016,16-Jul,CK14,1,4,R,1,0,0,T3,T3: Summer16
1260,Summer16,7/2/2016,16-Jul,CK14,1,5,R,1,0,0,T3,T3: Summer16
1261,Summer16,7/2/2016,16-Jul,CK14,1,6,R,1,0,0,T3,T3: Summer16
1262,Summer16,7/2/2016,16-Jul,CK14,1,7,R,1,0,0,T3,T3: Summer16
1263,Summer16,7/2/2016,16-Jul,CK14,1,8,R,1,0,0,T3,T3: Summer16
1264,Summer16,7/2/2016,16-Jul,CK14,1,9,R,1,0,0,T3,T3: Summer16
1265,Summer16,7/2/2016,16-Jul,CK14,1,10,R,1,1,1,T3,T3: Summer16
1266,Summer16,7/2/2016,16-Jul,CK14,1,11,R,1,1,1,T3,T3: Summer16
1267,Summer16,7/2/2016,16-Jul,CK14,1,12,R,1,1,1,T3,T3: Summer16
1268,Summer16,7/2/2016,16-Jul,CK14,1,13,R,1,3,1,T3,T3: Summer16
1269,Summer16,7/2/2016,16-Jul,CK14,1,14,R,1,4,1,T3,T3: Summer16
1270,Summer16,7/2/2016,16-Jul,CK14,1,15,R,1,1,1,T3,T3: Summer16
1271,Summer16,7/2/2016,16-Jul,CK14,1,16,R,1,1,1,T3,T3: Summer16
1272,Summer16,7/2/2016,16-Jul,CK14,1,17,R,1,3,1,T3,T3: Summer16
1273,Summer16,7/2/2016,16-Jul,CK14,1,18,R,1,0,0,T3,T3: Summer16
1274,Summer16,7/2/2016,16-Jul,CK14,1,19,R,1,1,1,T3,T3: Summer16
1275,Summer16,7/2/2016,16-Jul,CK14,1,20,R,1,0,0,T3,T3: Summer16
1276,Summer16,7/2/2016,16-Jul,CK14,1,21,R,0,0,0,T3,T3: Summer16
1277,Summer16,7/2/2016,16-Jul,CK14,1,22,R,0,0,0,T3,T3: Summer16
1278,Summer16,7/2/2016,16-Jul,CK14,1,23,R,0,0,0,T3,T3: Summer16
1279,Summer16,7/2/2016,16-Jul,CK14,1,24,R,0,0,0,T3,T3: Summer16
1280,Summer16,7/2/2016,16-Jul,CK14,1,25,R,1,0,0,T3,T3: Summer16
1281,Summer16,7/2/2016,16-Jul,CK14,1,26,R,1,0,0,T3,T3: Summer16
1282,Summer16,7/2/2016,16-Jul,CK14,1,27,R,1,1,1,T3,T3: Summer16
1283,Summer16,7/2/2016,16-Jul,CK14,1,28,R,1,0,0,T3,T3: Summer16
1284,Summer16,7/2/2016,16-Jul,CK14,1,29,R,1,0,0,T3,T3: Summer16
1285,Summer16,7/2/2016,16-Jul,CK14,1,30,R,1,0,0,T3,T3: Summer16
1286,Summer16,7/2/2016,16-Jul,CK14,1,31,R,1,0,0,T3,T3: Summer16
1287,Summer16,7/2/2016,16-Jul,CK14,1,32,R,0,0,0,T3,T3: Summer16
1288,Summer16,7/2/2016,16-Jul,CK14,1,33,R,0,0,0,T3,T3: Summer16
1289,Summer16,7/2/2016,16-Jul,CK14,1,34,R,0,0,0,T3,T3: Summer16
1290,Summer16,7/2/2016,16-Jul,CK14,1,35,R,1,0,0,T3,T3: Summer16
1291,Summer16,7/2/2016,16-Jul,CK14,1,36,R,1,0,0,T3,T3: Summer16
1292,Summer16,7/2/2016,16-Jul,CK14,1,37,R,1,3,1,T3,T3: Summer16
1293,Summer16,7/2/2016,16-Jul,CK14,1,38,R,1,1,1,T3,T3: Summer16
1294,Summer16,7/2/2016,16-Jul,CK14,1,39,R,1,1,1,T3,T3: Summer16
1295,Summer16,7/2/2016,16-Jul,CK14,1,40,R,1,0,0,T3,T3: Summer16
1296,Summer16,7/2/2016,16-Jul,CK14,1,41,R,1,0,0,T3,T3: Summer16
1297,Summer16,7/2/2016,16-Jul,CK14,1,42,R,1,3,1,T3,T3: Summer16
1298,Summer16,7/2/2016,16-Jul,CK14,1,43,R,1,0,0,T3,T3: Summer16
1299,Summer16,7/2/2016,16-Jul,CK14,1,44,R,1,0,0,T3,T3: Summer16
1300,Summer16,7/2/2016,16-Jul,CK14,1,45,R,1,0,0,T3,T3: Summer16
1301,Summer16,7/2/2016,16-Jul,CK14,1,46,R,1,0,0,T3,T3: Summer16
1302,Summer16,7/2/2016,16-Jul,CK14,1,47,R,1,0,0,T3,T3: Summer16
1303,Summer16,7/2/2016,16-Jul,CK14,1,48,R,1,1,1,T3,T3: Summer16
1304,Summer16,7/2/2016,16-Jul,CK14,1,49,R,0,0,0,T3,T3: Summer16
1305,Summer16,7/1/2016,16-Jul,Moguls,1,0,R,0,0,0,T3,T3: Summer16
1306,Summer16,7/1/2016,16-Jul,Moguls,1,1,R,0,0,0,T3,T3: Summer16
1307,Summer16,7/1/2016,16-Jul,Moguls,1,2,R,0,0,0,T3,T3: Summer16
1308,Summer16,7/1/2016,16-Jul,Moguls,1,3,R,0,0,0,T3,T3: Summer16
1309,Summer16,7/1/2016,16-Jul,Moguls,1,4,R,1,0,0,T3,T3: Summer16
1310,Summer16,7/1/2016,16-Jul,Moguls,1,5,R,1,0,0,T3,T3: Summer16
1311,Summer16,7/1/2016,16-Jul,Moguls,1,6,R,1,0,0,T3,T3: Summer16
1312,Summer16,7/1/2016,16-Jul,Moguls,1,7,R,1,0,0,T3,T3: Summer16
1313,Summer16,7/1/2016,16-Jul,Moguls,1,8,R,1,0,0,T3,T3: Summer16
1314,Summer16,7/1/2016,16-Jul,Moguls,1,9,R,1,0,0,T3,T3: Summer16
1315,Summer16,7/1/2016,16-Jul,Moguls,1,10,R,1,0,0,T3,T3: Summer16
1316,Summer16,7/1/2016,16-Jul,Moguls,1,11,R,0,0,0,T3,T3: Summer16
1317,Summer16,7/1/2016,16-Jul,Moguls,1,12,R,0,0,0,T3,T3: Summer16
1318,Summer16,7/1/2016,16-Jul,Moguls,1,13,R,0,0,0,T3,T3: Summer16
1319,Summer16,7/1/2016,16-Jul,Moguls,1,14,R,0,0,0,T3,T3: Summer16
1320,Summer16,7/1/2016,16-Jul,Moguls,1,15,R,1,0,0,T3,T3: Summer16
1321,Summer16,7/1/2016,16-Jul,Moguls,1,16,R,1,0,0,T3,T3: Summer16
1322,Summer16,7/1/2016,16-Jul,Moguls,1,17,R,0,0,0,T3,T3: Summer16
1323,Summer16,7/1/2016,16-Jul,Moguls,1,18,R,0,0,0,T3,T3: Summer16
1324,Summer16,7/1/2016,16-Jul,Moguls,1,19,R,0,0,0,T3,T3: Summer16
1325,Summer16,7/1/2016,16-Jul,Moguls,1,20,R,0,0,0,T3,T3: Summer16
1326,Summer16,7/1/2016,16-Jul,Moguls,1,21,R,0,0,0,T3,T3: Summer16
1327,Summer16,7/1/2016,16-Jul,Moguls,1,22,R,0,0,0,T3,T3: Summer16
1328,Summer16,7/1/2016,16-Jul,Moguls,1,23,R,1,1,1,T3,T3: Summer16
1329,Summer16,7/1/2016,16-Jul,Moguls,1,24,R,1,0,0,T3,T3: Summer16
1330,Summer16,7/1/2016,16-Jul,Moguls,1,25,R,1,0,0,T3,T3: Summer16
1331,Summer16,7/1/2016,16-Jul,Moguls,1,26,R,1,0,0,T3,T3: Summer16
1332,Summer16,7/1/2016,16-Jul,Moguls,1,27,R,0,0,0,T3,T3: Summer16
1333,Summer16,7/1/2016,16-Jul,Moguls,1,28,R,0,0,0,T3,T3: Summer16
1334,Summer16,7/1/2016,16-Jul,Moguls,1,29,R,0,0,0,T3,T3: Summer16
1335,Summer16,7/1/2016,16-Jul,Moguls,1,30,R,1,0,0,T3,T3: Summer16
1336,Summer16,7/1/2016,16-Jul,Moguls,1,31,R,1,0,0,T3,T3: Summer16
1337,Summer16,7/1/2016,16-Jul,Moguls,1,32,R,1,2,1,T3,T3: Summer16
1338,Summer16,7/1/2016,16-Jul,Moguls,1,33,R,1,2,1,T3,T3: Summer16
1339,Summer16,7/1/2016,16-Jul,Moguls,1,34,R,1,0,0,T3,T3: Summer16
1340,Summer16,7/1/2016,16-Jul,Moguls,1,35,R,1,2,1,T3,T3: Summer16
1341,Summer16,7/1/2016,16-Jul,Moguls,1,36,R,0,0,0,T3,T3: Summer16
1342,Summer16,7/1/2016,16-Jul,Moguls,1,37,R,0,0,0,T3,T3: Summer16
1343,Summer16,7/1/2016,16-Jul,Moguls,1,38,R,0,0,0,T3,T3: Summer16
1344,Summer16,7/1/2016,16-Jul,Moguls,1,39,R,0,0,0,T3,T3: Summer16
1345,Summer16,7/1/2016,16-Jul,Moguls,1,40,R,0,0,0,T3,T3: Summer16
1346,Summer16,7/1/2016,16-Jul,Moguls,1,41,R,0,0,0,T3,T3: Summer16
1347,Summer16,7/1/2016,16-Jul,Moguls,1,42,R,0,0,0,T3,T3: Summer16
1348,Summer16,7/1/2016,16-Jul,Moguls,1,43,R,0,0,0,T3,T3: Summer16
1349,Summer16,7/1/2016,16-Jul,Moguls,1,44,R,0,0,0,T3,T3: Summer16
1350,Summer16,7/1/2016,16-Jul,Moguls,1,45,R,0,0,0,T3,T3: Summer16
1351,Summer16,7/1/2016,16-Jul,Moguls,1,46,R,0,0,0,T3,T3: Summer16
1352,Summer16,7/1/2016,16-Jul,Moguls,1,47,R,0,0,0,T3,T3: Summer16
1353,Summer16,7/1/2016,16-Jul,Moguls,1,48,R,0,0,0,T3,T3: Summer16
1354,Summer16,7/1/2016,16-Jul,Moguls,1,49,R,0,0,0,T3,T3: Summer16
1355,Winter17,1/17/2017,17-Jan,HS,1,0,R,0,0,0,T4,T4: Winter17
1356,Winter17,1/17/2017,17-Jan,HS,1,1,R,0,0,0,T4,T4: Winter17
1357,Winter17,1/17/2017,17-Jan,HS,1,2,R,0,0,0,T4,T4: Winter17
1358,Winter17,1/17/2017,17-Jan,HS,1,3,R,0,0,0,T4,T4: Winter17
1359,Winter17,1/17/2017,17-Jan,HS,1,4,R,0,0,0,T4,T4: Winter17
1360,Winter17,1/17/2017,17-Jan,HS,1,5,R,0,0,0,T4,T4: Winter17
1361,Winter17,1/17/2017,17-Jan,HS,1,6,R,0,0,0,T4,T4: Winter17
1362,Winter17,1/17/2017,17-Jan,HS,1,7,R,1,0,0,T4,T4: Winter17
1363,Winter17,1/17/2017,17-Jan,HS,1,8,R,1,0,0,T4,T4: Winter17
1364,Winter17,1/17/2017,17-Jan,HS,1,9,R,1,0,0,T4,T4: Winter17
1365,Winter17,1/17/2017,17-Jan,HS,1,10,R,1,0,0,T4,T4: Winter17
1366,Winter17,1/17/2017,17-Jan,HS,1,11,R,1,1,1,T4,T4: Winter17
1367,Winter17,1/17/2017,17-Jan,HS,1,12,R,1,0,0,T4,T4: Winter17
1368,Winter17,1/17/2017,17-Jan,HS,1,13,R,1,0,0,T4,T4: Winter17
1369,Winter17,1/17/2017,17-Jan,HS,1,14,R,1,0,0,T4,T4: Winter17
1370,Winter17,1/17/2017,17-Jan,HS,1,15,R,1,0,0,T4,T4: Winter17
1371,Winter17,1/17/2017,17-Jan,HS,1,16,R,1,0,0,T4,T4: Winter17
1372,Winter17,1/17/2017,17-Jan,HS,1,17,R,1,0,0,T4,T4: Winter17
1373,Winter17,1/17/2017,17-Jan,HS,1,18,R,1,0,0,T4,T4: Winter17
1374,Winter17,1/17/2017,17-Jan,HS,1,19,R,1,0,0,T4,T4: Winter17
1375,Winter17,1/17/2017,17-Jan,HS,1,20,R,1,0,0,T4,T4: Winter17
1376,Winter17,1/17/2017,17-Jan,HS,1,21,R,1,2,1,T4,T4: Winter17
1377,Winter17,1/17/2017,17-Jan,HS,1,22,R,1,0,0,T4,T4: Winter17
1378,Winter17,1/17/2017,17-Jan,HS,1,23,R,1,1,1,T4,T4: Winter17
1379,Winter17,1/17/2017,17-Jan,HS,1,24,R,1,2,1,T4,T4: Winter17
1380,Winter17,1/17/2017,17-Jan,HS,1,25,R,1,0,0,T4,T4: Winter17
1381,Winter17,1/17/2017,17-Jan,HS,1,26,R,1,0,0,T4,T4: Winter17
1382,Winter17,1/17/2017,17-Jan,HS,1,27,R,1,0,0,T4,T4: Winter17
1383,Winter17,1/17/2017,17-Jan,HS,1,28,R,1,0,0,T4,T4: Winter17
1384,Winter17,1/17/2017,17-Jan,HS,1,29,R,1,2,1,T4,T4: Winter17
1385,Winter17,1/17/2017,17-Jan,HS,1,30,R,1,0,0,T4,T4: Winter17
1386,Winter17,1/17/2017,17-Jan,HS,1,31,R,1,0,0,T4,T4: Winter17
1387,Winter17,1/17/2017,17-Jan,HS,1,32,R,1,0,0,T4,T4: Winter17
1388,Winter17,1/17/2017,17-Jan,HS,1,33,R,1,0,0,T4,T4: Winter17
1389,Winter17,1/17/2017,17-Jan,HS,1,34,R,1,0,0,T4,T4: Winter17
1390,Winter17,1/17/2017,17-Jan,HS,1,35,R,0,0,0,T4,T4: Winter17
1391,Winter17,1/17/2017,17-Jan,HS,1,36,R,0,0,0,T4,T4: Winter17
1392,Winter17,1/17/2017,17-Jan,HS,1,37,R,1,0,0,T4,T4: Winter17
1393,Winter17,1/17/2017,17-Jan,HS,1,38,R,1,0,0,T4,T4: Winter17
1394,Winter17,1/17/2017,17-Jan,HS,1,39,R,1,0,0,T4,T4: Winter17
1395,Winter17,1/17/2017,17-Jan,HS,1,0,L,0,0,0,T4,T4: Winter17
1396,Winter17,1/17/2017,17-Jan,HS,1,1,L,0,0,0,T4,T4: Winter17
1397,Winter17,1/17/2017,17-Jan,HS,1,2,L,1,0,0,T4,T4: Winter17
1398,Winter17,1/17/2017,17-Jan,HS,1,3,L,1,0,0,T4,T4: Winter17
1399,Winter17,1/17/2017,17-Jan,HS,1,4,L,0,0,0,T4,T4: Winter17
1400,Winter17,1/17/2017,17-Jan,HS,1,5,L,1,0,0,T4,T4: Winter17
1401,Winter17,1/17/2017,17-Jan,HS,1,6,L,1,0,0,T4,T4: Winter17
1402,Winter17,1/17/2017,17-Jan,HS,1,7,L,1,0,0,T4,T4: Winter17
1403,Winter17,1/17/2017,17-Jan,HS,1,8,L,1,0,0,T4,T4: Winter17
1404,Winter17,1/17/2017,17-Jan,HS,1,9,L,1,0,0,T4,T4: Winter17
1405,Winter17,1/17/2017,17-Jan,HS,1,10,L,1,0,0,T4,T4: Winter17
1406,Winter17,1/17/2017,17-Jan,HS,1,11,L,1,0,0,T4,T4: Winter17
1407,Winter17,1/17/2017,17-Jan,HS,1,12,L,1,0,0,T4,T4: Winter17
1408,Winter17,1/17/2017,17-Jan,HS,1,13,L,1,0,0,T4,T4: Winter17
1409,Winter17,1/17/2017,17-Jan,HS,1,14,L,1,0,0,T4,T4: Winter17
1410,Winter17,1/17/2017,17-Jan,HS,1,15,L,1,0,0,T4,T4: Winter17
1411,Winter17,1/17/2017,17-Jan,HS,1,16,L,1,0,0,T4,T4: Winter17
1412,Winter17,1/17/2017,17-Jan,HS,1,17,L,1,0,0,T4,T4: Winter17
1413,Winter17,1/17/2017,17-Jan,HS,1,18,L,1,1,1,T4,T4: Winter17
1414,Winter17,1/17/2017,17-Jan,HS,1,19,L,1,0,0,T4,T4: Winter17
1415,Winter17,1/17/2017,17-Jan,HS,1,20,L,1,0,0,T4,T4: Winter17
1416,Winter17,1/17/2017,17-Jan,HS,1,21,L,1,0,0,T4,T4: Winter17
1417,Winter17,1/17/2017,17-Jan,HS,1,22,L,1,0,0,T4,T4: Winter17
1418,Winter17,1/17/2017,17-Jan,HS,1,23,L,1,0,0,T4,T4: Winter17
1419,Winter17,1/17/2017,17-Jan,HS,1,24,L,1,0,0,T4,T4: Winter17
1420,Winter17,1/17/2017,17-Jan,HS,1,25,L,1,1,1,T4,T4: Winter17
1421,Winter17,1/17/2017,17-Jan,HS,1,26,L,1,0,0,T4,T4: Winter17
1422,Winter17,1/17/2017,17-Jan,HS,1,27,L,1,2,1,T4,T4: Winter17
1423,Winter17,1/17/2017,17-Jan,HS,1,28,L,1,0,0,T4,T4: Winter17
1424,Winter17,1/17/2017,17-Jan,HS,1,29,L,1,0,0,T4,T4: Winter17
1425,Winter17,1/17/2017,17-Jan,HS,1,30,L,1,0,0,T4,T4: Winter17
1426,Winter17,1/17/2017,17-Jan,HS,1,31,L,1,0,0,T4,T4: Winter17
1427,Winter17,1/17/2017,17-Jan,HS,1,32,L,1,0,0,T4,T4: Winter17
1428,Winter17,1/17/2017,17-Jan,HS,1,33,L,1,0,0,T4,T4: Winter17
1429,Winter17,1/17/2017,17-Jan,HS,1,34,L,0,0,0,T4,T4: Winter17
1430,Winter17,1/17/2017,17-Jan,HS,1,35,L,0,0,0,T4,T4: Winter17
1431,Winter17,1/17/2017,17-Jan,HS,1,36,L,0,0,0,T4,T4: Winter17
1432,Winter17,1/17/2017,17-Jan,HS,1,37,L,1,0,0,T4,T4: Winter17
1433,Winter17,1/17/2017,17-Jan,HS,1,38,L,1,0,0,T4,T4: Winter17
1434,Winter17,1/17/2017,17-Jan,HS,1,39,L,1,0,0,T4,T4: Winter17
1435,Winter17,1/17/2017,17-Jan,Sebastian,1,0,R,0,0,0,T4,T4: Winter17
1436,Winter17,1/17/2017,17-Jan,Sebastian,1,1,R,0,0,0,T4,T4: Winter17
1437,Winter17,1/17/2017,17-Jan,Sebastian,1,2,R,1,0,0,T4,T4: Winter17
1438,Winter17,1/17/2017,17-Jan,Sebastian,1,3,R,1,0,0,T4,T4: Winter17
1439,Winter17,1/17/2017,17-Jan,Sebastian,1,4,R,1,4,1,T4,T4: Winter17
1440,Winter17,1/17/2017,17-Jan,Sebastian,1,5,R,1,0,0,T4,T4: Winter17
1441,Winter17,1/17/2017,17-Jan,Sebastian,1,6,R,1,0,0,T4,T4: Winter17
1442,Winter17,1/17/2017,17-Jan,Sebastian,1,7,R,1,1,1,T4,T4: Winter17
1443,Winter17,1/17/2017,17-Jan,Sebastian,1,8,R,1,2,1,T4,T4: Winter17
1444,Winter17,1/17/2017,17-Jan,Sebastian,1,9,R,1,2,1,T4,T4: Winter17
1445,Winter17,1/17/2017,17-Jan,Sebastian,1,10,R,1,0,0,T4,T4: Winter17
1446,Winter17,1/17/2017,17-Jan,Sebastian,1,11,R,1,0,0,T4,T4: Winter17
1447,Winter17,1/17/2017,17-Jan,Sebastian,1,12,R,1,0,0,T4,T4: Winter17
1448,Winter17,1/17/2017,17-Jan,Sebastian,1,13,R,1,0,0,T4,T4: Winter17
1449,Winter17,1/17/2017,17-Jan,Sebastian,1,14,R,0,0,0,T4,T4: Winter17
1450,Winter17,1/17/2017,17-Jan,Sebastian,1,15,R,1,0,0,T4,T4: Winter17
1451,Winter17,1/17/2017,17-Jan,Sebastian,1,16,R,1,0,0,T4,T4: Winter17
1452,Winter17,1/17/2017,17-Jan,Sebastian,1,17,R,1,0,0,T4,T4: Winter17
1453,Winter17,1/17/2017,17-Jan,Sebastian,1,18,R,1,0,0,T4,T4: Winter17
1454,Winter17,1/17/2017,17-Jan,Sebastian,1,19,R,1,0,0,T4,T4: Winter17
1455,Winter17,1/17/2017,17-Jan,Sebastian,1,20,R,1,0,0,T4,T4: Winter17
1456,Winter17,1/17/2017,17-Jan,Sebastian,1,21,R,0,0,0,T4,T4: Winter17
1457,Winter17,1/17/2017,17-Jan,Sebastian,1,22,R,0,0,0,T4,T4: Winter17
1458,Winter17,1/17/2017,17-Jan,Sebastian,1,23,R,1,0,0,T4,T4: Winter17
1459,Winter17,1/17/2017,17-Jan,Sebastian,1,24,R,1,0,0,T4,T4: Winter17
